"especie";"rotacao";"regiao";"fazenda";"projeto";"estrato";"talhao";"idade";"ano";"pagina";"arvore";"dap";"ht";"vol";"voltot"
"E.grandis";"2";"Bofete"; 6;32; 614; 49; 2.5;94;351104; 4; 6.68;10.10;  17.215940;1.803906e+01
"E.grandis";"2";"Bofete"; 6;32; 614; 49; 2.5;94;351201; 1; 5.09; 8.35;   8.148541;9.258937e+00
"E.grandis";"2";"Bofete"; 6;32; 614; 49; 2.5;94;351304; 1;11.78;14.20;  65.945364;6.700046e+01
"E.grandis";"2";"Bofete"; 6;32; 614; 49; 2.5;94;351304; 2;12.10;20.70; 121.044658;1.218283e+02
"E.grandis";"2";"Bofete"; 6;32; 614; 49; 2.5;94;351304; 3;13.05;21.90; 137.088987;1.377128e+02
"E.grandis";"2";"Bofete"; 6;32; 614; 49; 2.5;94;351304; 4;12.73;20.91; 123.069560;1.238927e+02
"E.grandis";"2";"Bofete"; 6;32; 614; 49; 2.5;94;351402; 1;14.01;21.99; 167.290983;1.681420e+02
"E.grandis";"2";"Bofete"; 6;32; 614; 49; 2.5;94;351402; 2;14.64;22.65; 181.048850;1.818526e+02
"E.grandis";"2";"Bofete"; 6;32; 614; 49; 2.5;94;351502; 1;16.23;23.38; 215.108234;2.156320e+02
"E.grandis";"2";"Bofete"; 6;32; 614; 49; 2.5;94;351502; 2;15.60;23.18; 202.993212;2.033119e+02
"E.grandis";"2";"Bofete"; 6;32; 614; 49; 2.5;94;351602; 1;17.19;23.99; 256.489866;2.568744e+02
"E.grandis";"2";"Bofete"; 6;32; 614; 49; 2.5;94;351602; 2;16.87;24.21; 254.091209;2.544758e+02
"E.grandis";"2";"Bofete"; 6;32; 614; 49; 2.5;94;351701; 1;19.42;23.49; 315.388076;3.161798e+02
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;520811; 1; 5.41; 8.16;   9.700052;1.092281e+01
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;520811; 2; 4.46; 6.70;   3.923083;5.057607e+00
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;520811; 3; 4.77; 7.70;   4.763562;6.852155e+00
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;520811; 4; 5.09; 6.58;   5.143569;6.485712e+00
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;520811; 5; 5.41; 7.40;   7.125568;8.551655e+00
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;520811; 6; 4.14; 6.20;   3.906747;4.913844e+00
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;520811; 7; 4.46; 5.55;   3.060748;4.506191e+00
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;520811; 8; 4.77; 6.40;   4.903551;6.109954e+00
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;520811; 9; 5.09; 6.80;   5.151360;6.596803e+00
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;520811;10; 5.41; 8.10;  10.902434;1.132292e+01
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;520811;11; 4.46; 8.22;   5.469030;6.830757e+00
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;520912; 1; 7.00;10.12;  17.735186;1.870634e+01
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;520912; 2; 6.37;10.20;  16.393545;1.761630e+01
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;520912; 3; 5.73;10.00;  10.883306;1.237675e+01
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;520912; 4; 6.05; 8.62;  11.818271;1.251799e+01
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;520912; 5; 6.37; 9.35;  13.338841;1.453318e+01
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;520912; 6; 6.68;10.17;  15.674764;1.677764e+01
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;520912; 7; 7.32; 9.33;  19.145188;1.960916e+01
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;520912; 8; 7.00;10.55;  20.117299;2.094042e+01
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;520912; 9; 7.32;10.43;  20.128883;2.155497e+01
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;520912;10; 6.68;11.20;  19.285405;2.037644e+01
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;520912;11; 5.73; 9.00;  11.695093;1.272230e+01
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;520912;12; 6.68;11.06;  19.297468;2.001654e+01
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;521008; 1; 7.96;10.45;  24.738640;2.543836e+01
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;521008; 2; 9.23;11.62;  37.668489;3.793993e+01
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;521008; 3; 8.59;10.57;  30.311197;3.109486e+01
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;521008; 4; 7.64;10.10;  21.538111;2.261309e+01
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;521008; 5; 8.91;10.93;  32.024096;3.234279e+01
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;521008; 6; 7.96;10.20;  24.854502;2.535089e+01
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;521008; 7; 8.59;11.50;  30.367243;3.099910e+01
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;521008; 8; 8.28;12.00;  29.997757;3.022848e+01
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;521103; 1; 9.87;12.50;  44.917023;4.570069e+01
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;521103; 2;11.14;11.80;  53.825783;5.418244e+01
"E.grandis";"2";"Bofete"; 6;23; 619; 85; 2.1;96;521103; 3;10.19;12.54;  48.709051;4.951207e+01
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517707; 1; 4.77; 6.96;   5.051583;6.365307e+00
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517707; 2; 4.77; 6.98;   4.479562;5.709342e+00
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517707; 3; 4.77; 6.08;   4.403661;5.178782e+00
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517707; 4; 4.46; 5.60;   3.108751;4.231211e+00
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517707; 5; 5.41; 7.52;   7.422425;8.544885e+00
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517707; 6; 4.14; 7.75;   3.866786;5.974736e+00
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517707; 7; 3.82; 7.20;   2.408282;4.544129e+00
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517813; 1; 6.37; 9.20;  13.318193;1.409331e+01
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517813; 2; 7.00;10.50;  18.545018;1.965541e+01
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517813; 3; 6.68; 9.87;  13.799791;1.534928e+01
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517813; 4; 7.00; 9.18;  16.444298;1.729532e+01
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517813; 5; 6.05; 9.40;  12.697917;1.368818e+01
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517813; 6; 6.68; 8.60;  14.600018;1.521177e+01
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517813; 7; 5.73; 7.74;   8.034156;9.479599e+00
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517813; 8; 7.32; 8.78;  17.991308;1.871038e+01
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517813; 9; 5.73; 7.73;   8.456916;9.870939e+00
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517813;10; 7.32;10.04;  19.594345;2.056550e+01
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517813;11; 7.32; 8.90;  15.179579;1.600270e+01
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517813;12; 6.05;10.25;  12.601910;1.417930e+01
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517813;13; 6.37;10.28;  13.782685;1.525603e+01
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517911; 1; 9.23;11.28;  29.633355;3.040848e+01
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517911; 2; 8.59; 8.96;  21.487901;2.231103e+01
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517911; 3; 8.91;11.58;  28.873047;3.007945e+01
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517911; 4; 9.23;11.77;  35.868482;3.651166e+01
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517911; 5; 8.91; 8.57;  24.491558;2.521063e+01
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517911; 6; 7.64;10.30;  19.681018;2.087536e+01
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517911; 7; 8.91;10.88;  30.187042;3.090612e+01
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517911; 8; 8.59;11.12;  27.789323;2.861245e+01
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517911; 9; 9.23;11.87;  35.220560;3.584438e+01
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517911;10; 7.96;11.27;  26.702513;2.775761e+01
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;517911;11; 7.64;10.44;  22.774226;2.329802e+01
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;518004; 1;10.82;11.20;  38.958376;3.927707e+01
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;518004; 2;10.50;12.34;  49.978211;5.057790e+01
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;518004; 3;10.19;11.80;  41.672763;4.229658e+01
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;518004; 4; 9.87;11.50;  39.558024;4.016978e+01
"E.grandis";"2";"Bofete"; 6;32; 626; 51; 2.4;96;518101; 1;12.41;11.56;  61.205058;6.189271e+01
"E.grandis";"2";"Bofete"; 6;32; 627; 61; 2.0;96;523203; 1; 5.41; 8.48;   9.757327;1.095167e+01
"E.grandis";"2";"Bofete"; 6;32; 627; 61; 2.0;96;523203; 2; 4.77; 7.45;   6.269798;7.260060e+00
"E.grandis";"2";"Bofete"; 6;32; 627; 61; 2.0;96;523203; 3; 4.46; 7.46;   5.469030;6.799109e+00
"E.grandis";"2";"Bofete"; 6;32; 627; 61; 2.0;96;523303; 1; 7.32;10.70;  19.398310;2.092845e+01
"E.grandis";"2";"Bofete"; 6;32; 627; 61; 2.0;96;523303; 2; 5.73; 8.70;  10.966271;1.159009e+01
"E.grandis";"2";"Bofete"; 6;32; 627; 61; 2.0;96;523303; 3; 6.05; 8.40;  10.380144;1.141464e+01
"E.grandis";"2";"Bofete"; 6;32; 627; 61; 2.0;96;523403; 1; 7.64;10.57;  23.145169;2.366896e+01
"E.grandis";"2";"Bofete"; 6;32; 627; 61; 2.0;96;523403; 2; 8.28;10.62;  29.466447;2.993092e+01
"E.grandis";"2";"Bofete"; 6;32; 627; 61; 2.0;96;523403; 3; 8.59;10.89;  28.326967;2.913074e+01
"E.grandis";"2";"Bofete"; 6;32; 628; 48; 2.7;96;522903; 1; 6.68; 9.53;  20.774308;2.131468e+01
"E.grandis";"2";"Bofete"; 6;32; 628; 48; 2.7;96;522903; 2; 5.73; 8.30;  11.522207;1.212190e+01
"E.grandis";"2";"Bofete"; 6;32; 628; 48; 2.7;96;522903; 3; 6.05; 8.90;  13.245811;1.425366e+01
"E.grandis";"2";"Bofete"; 6;32; 628; 48; 2.7;96;523003; 1; 9.23;10.70;  35.246643;3.545801e+01
"E.grandis";"2";"Bofete"; 6;32; 628; 48; 2.7;96;523003; 3; 8.59;10.80;  29.066875;2.985054e+01
"E.grandis";"2";"Bofete"; 6;32; 628; 48; 2.7;96;523103; 1;11.14;13.40;  66.009578;6.660927e+01
"E.grandis";"2";"Bofete"; 6;32; 628; 48; 2.7;96;523103; 2;10.50;12.50;  47.557053;4.809291e+01
"E.grandis";"2";"Bofete"; 6;32; 628; 48; 2.7;96;523103; 3; 9.55;11.66;  40.580494;4.136416e+01
"E.grandis";"2";"Bofete"; 9;23; 916; 10; 2.2;95;500510; 1; 4.46; 7.12;   4.206832;6.056158e+00
"E.grandis";"2";"Bofete"; 9;23; 916; 10; 2.2;95;500510; 2; 5.41; 6.66;   7.970319;8.997521e+00
"E.grandis";"2";"Bofete"; 9;23; 916; 10; 2.2;95;500510; 3; 4.77; 6.89;   6.381890;7.185659e+00
"E.grandis";"2";"Bofete"; 9;23; 916; 10; 2.2;95;500510; 4; 5.41; 7.14;   8.956559;9.341109e+00
"E.grandis";"2";"Bofete"; 9;23; 916; 10; 2.2;95;500510; 5; 4.77; 6.60;   5.366524;6.704646e+00
"E.grandis";"2";"Bofete"; 9;23; 916; 10; 2.2;95;500510; 6; 4.46; 7.07;   5.684920;6.843842e+00
"E.grandis";"2";"Bofete"; 9;23; 916; 10; 2.2;95;500510; 7; 5.09; 6.50;   5.227512;6.362035e+00
"E.grandis";"2";"Bofete"; 9;23; 916; 10; 2.2;95;500510; 8; 4.77; 5.92;   5.051583;5.958651e+00
"E.grandis";"2";"Bofete"; 9;23; 916; 10; 2.2;95;500510; 9; 4.14; 6.87;   4.038694;5.249118e+00
"E.grandis";"2";"Bofete"; 9;23; 916; 10; 2.2;95;500510;10; 4.14; 7.40;   3.754423;5.742988e+00
"E.grandis";"2";"Bofete"; 9;23; 916; 10; 2.2;95;500706; 1; 8.28; 7.42;  17.785188;1.848089e+01
"E.grandis";"2";"Bofete"; 9;23; 916; 10; 2.2;95;500706; 2; 7.96; 8.87;  21.042242;2.142679e+01
"E.grandis";"2";"Bofete"; 9;23; 916; 10; 2.2;95;500706; 3; 8.59; 9.40;  24.218644;2.484246e+01
"E.grandis";"2";"Bofete"; 9;23; 916; 10; 2.2;95;500706; 4; 7.64; 9.23;  19.304553;1.965918e+01
"E.grandis";"2";"Bofete"; 9;23; 916; 10; 2.2;95;500706; 5; 8.91; 9.35;  27.186318;2.795792e+01
"E.grandis";"2";"Bofete"; 9;23; 916; 10; 2.2;95;500706; 6; 8.59; 8.77;  22.904170;2.381124e+01
"E.grandis";"2";"Bofete"; 9;23; 916; 10; 2.2;95;500901; 1;12.10; 9.70;  45.718227;4.662530e+01
"E.grandis";"2";"Bofete"; 9;23; 916; 10; 2.2;95;504903; 1; 5.09; 6.38;   5.367501;6.845362e+00
"E.grandis";"2";"Bofete"; 9;23; 916; 10; 2.2;95;504903; 2; 3.82; 4.86;   2.324339;3.267598e+00
"E.grandis";"2";"Bofete"; 9;23; 916; 10; 2.2;95;504903; 3; 3.82; 4.87;   2.520645;3.743404e+00
"E.grandis";"2";"Bofete"; 9;23; 916; 23; 2.2;95;500610; 1; 7.32; 9.19;  18.338376;1.865707e+01
"E.grandis";"2";"Bofete"; 9;23; 916; 23; 2.2;95;500610; 2; 5.73; 8.23;   9.471305;1.044246e+01
"E.grandis";"2";"Bofete"; 9;23; 916; 23; 2.2;95;500610; 3; 6.05; 9.06;  12.826636;1.385384e+01
"E.grandis";"2";"Bofete"; 9;23; 916; 23; 2.2;95;500610; 4; 7.32;10.70;  20.238246;2.168369e+01
"E.grandis";"2";"Bofete"; 9;23; 916; 23; 2.2;95;500610; 5; 6.68; 9.80;  16.898729;1.772185e+01
"E.grandis";"2";"Bofete"; 9;23; 916; 23; 2.2;95;500610; 6; 7.00; 9.76;  18.273082;1.918015e+01
"E.grandis";"2";"Bofete"; 9;23; 916; 23; 2.2;95;500610; 7; 6.05; 9.10;  12.611975;1.358313e+01
"E.grandis";"2";"Bofete"; 9;23; 916; 23; 2.2;95;500610; 8; 6.68; 9.20;  15.112262;1.616736e+01
"E.grandis";"2";"Bofete"; 9;23; 916; 23; 2.2;95;500610; 9; 6.68; 9.00;  14.396482;1.542368e+01
"E.grandis";"2";"Bofete"; 9;23; 916; 23; 2.2;95;500610;10; 6.37;10.57;  16.393545;1.783899e+01
"E.grandis";"2";"Bofete"; 9;23; 916; 23; 2.2;95;505003; 1; 6.68;10.87;  17.287320;1.886471e+01
"E.grandis";"2";"Bofete"; 9;23; 916; 23; 2.2;95;505003; 2; 7.00;10.92;  17.555235;1.900068e+01
"E.grandis";"2";"Bofete"; 9;23; 916; 23; 2.2;95;505003; 3; 5.73; 9.45;  11.811206;1.293367e+01
"E.grandis";"2";"Bofete";11;17;1106;  5; 3.7;92; 48505; 1;12.73;19.70; 109.645648;1.110911e+02
"E.grandis";"2";"Bofete";11;17;1106;  5; 3.7;92; 48505; 2;17.83;21.75; 243.381107;2.437378e+02
"E.grandis";"2";"Bofete";11;17;1106;  5; 3.7;92; 48505; 3; 8.59;12.17;  29.997863;3.108890e+01
"E.grandis";"2";"Bofete";11;17;1106;  5; 3.7;92; 48505; 4;10.50;15.99;  65.031361;6.591832e+01
"E.grandis";"2";"Bofete";11;17;1106;  5; 3.7;92; 48505; 5;11.46;16.65;  78.707475;7.965073e+01
"E.grandis";"2";"Bofete";11;17;1106;  5; 3.8;92;107303; 1;12.41;18.60; 106.246877;1.072741e+02
"E.grandis";"2";"Bofete";11;17;1106;  5; 3.8;92;107303; 2;11.46;16.77;  82.483022;8.364194e+01
"E.grandis";"2";"Bofete";11;17;1106;  5; 3.8;92;107403; 1;10.82;16.72;  75.274743;7.607851e+01
"E.grandis";"2";"Bofete";11;17;1106;  5; 3.8;92;107403; 2;10.19;16.24;  64.111919;6.520296e+01
"E.grandis";"2";"Bofete";11;17;1106;  5; 3.8;92;107503; 1; 9.23;14.47;  46.052045;4.746607e+01
"E.grandis";"2";"Bofete";11;17;1106;  5; 3.8;92;107503; 2; 7.64;12.00;  28.054489;2.910557e+01
"E.grandis";"2";"Bofete";11;17;1106;  7; 3.7;92;107303; 3;12.10;17.10;  90.225987;9.068644e+01
"E.grandis";"2";"Bofete";11;17;1106;  7; 3.7;92;107403; 3;10.82;17.45;  68.878249;7.020431e+01
"E.grandis";"2";"Bofete";11;17;1106;  7; 3.7;92;107503; 3; 8.59;14.15;  36.688355;3.762332e+01
"E.grandis";"2";"Itatinga";16;28;1612;  6;-0.3;92;  8501; 1; 5.41;10.90;   8.912577;1.169085e+01
"E.grandis";"2";"Itatinga";16;28;1612;  6;-0.3;92;  8603; 1; 6.37;13.70;  18.909898;2.109048e+01
"E.grandis";"2";"Itatinga";16;28;1612;  7;-0.1;92;  8603; 2; 6.05;13.55;  15.959785;1.881421e+01
"E.grandis";"2";"Itatinga";16;28;1611; 11; 0.2;92;  8603; 3; 6.68;13.55;  18.661610;2.138056e+01
"E.grandis";"2";"Itatinga";16;28;1612;  6;-0.3;92;  8704; 1; 7.96;15.70;  33.376465;3.492596e+01
"E.grandis";"2";"Itatinga";16;28;1612;  7;-0.1;92;  8704; 2; 7.96;15.80;  38.478341;3.940224e+01
"E.grandis";"2";"Itatinga";16;28;1612;  7;-0.1;92;  8704; 3; 8.28;13.90;  36.236092;3.745885e+01
"E.grandis";"2";"Itatinga";16;28;1611; 11; 0.2;92;  8704; 4; 8.28;16.35;  38.272723;4.034925e+01
"E.grandis";"2";"Itatinga";16;28;1612;  6;-0.3;92;  8907; 1;12.41;19.30; 112.788238;1.129996e+02
"E.grandis";"2";"Itatinga";16;28;1612;  6;-0.3;92;  8907; 2;12.41;20.60; 118.492220;1.196511e+02
"E.grandis";"2";"Itatinga";16;28;1612;  7;-0.1;92;  8907; 3;12.10;22.00; 102.626655;1.037177e+02
"E.grandis";"2";"Itatinga";16;28;1612;  7;-0.1;92;  8907; 4;12.73;20.57; 113.250747;1.139271e+02
"E.grandis";"2";"Itatinga";16;28;1611; 11; 0.2;92;  8907; 5;11.46;17.60;  91.673284;9.222924e+01
"E.grandis";"2";"Itatinga";16;28;1611; 11; 0.2;92;  8907; 6;12.73;19.95; 124.766809;1.252273e+02
"E.grandis";"2";"Itatinga";16;28;1611; 11; 0.2;92;  8907; 7;12.10;19.55; 103.443736;1.035910e+02
"E.grandis";"2";"Itatinga";16;28;1612;  6;-0.3;92;  9006; 1;13.69;20.60; 139.686240;1.405619e+02
"E.grandis";"2";"Itatinga";16;28;1612;  6;-0.3;92;  9006; 2;13.37;20.80; 134.116848;1.344735e+02
"E.grandis";"2";"Itatinga";16;28;1612;  7;-0.1;92;  9006; 3;14.32;22.60; 163.722138;1.638694e+02
"E.grandis";"2";"Itatinga";16;28;1612;  7;-0.1;92;  9006; 4;14.01;22.00; 149.481483;1.500259e+02
"E.grandis";"2";"Itatinga";16;28;1611; 11; 0.2;92;  9006; 5;14.32;19.15; 146.649753;1.470343e+02
"E.grandis";"2";"Itatinga";16;28;1611; 11; 0.2;92;  9006; 6;13.69;19.30; 129.394398;1.299941e+02
"E.grandis";"2";"Itatinga";16;28;1612;  6;-0.3;92;  9104; 1;15.92;21.60; 192.400288;1.926310e+02
"E.grandis";"2";"Itatinga";16;28;1612;  6;-0.3;92;  9104; 2;15.28;20.10; 174.228574;1.747730e+02
"E.grandis";"2";"Itatinga";16;28;1612;  7;-0.1;92;  9104; 3;16.55;22.60; 208.658988;2.089304e+02
"E.grandis";"2";"Itatinga";16;28;1612;  7;-0.1;92;  9104; 4;16.23;23.20; 223.637862;2.242182e+02
"E.grandis";"2";"Itatinga";16;28;1612;  7;-0.1;92;  9301; 1;20.05;24.80; 360.940957;3.613614e+02
"E.grandis";"2";"Itatinga";16;28;1612;  9;-0.2;92; 11105; 1;22.92;26.48; 453.619366;4.541432e+02
"E.grandis";"2";"Itatinga";16;28;1612;  9;-0.2;92; 11105; 2;18.14;24.80; 260.599544;2.612427e+02
"E.grandis";"2";"Itatinga";16;28;1612;  9;-0.2;92; 11105; 3; 6.68;11.80;  18.685738;2.004724e+01
"E.grandis";"2";"Itatinga";16;28;1612;  9;-0.2;92; 11105; 4;10.82;18.05;  73.657581;7.401221e+01
"E.grandis";"2";"Itatinga";16;28;1612;  9;-0.2;92; 11105; 5; 4.14; 9.66;   3.866786;6.563863e+00
"E.grandis";"2";"Itatinga";16;28;1612; 34;-0.2;92; 12303; 1; 6.68;13.26;  19.125561;2.182114e+01
"E.grandis";"2";"Itatinga";16;28;1612; 34;-0.2;92; 12405; 1; 9.23;16.70;  53.471678;5.426338e+01
"E.grandis";"2";"Itatinga";16;28;1612; 34;-0.2;92; 12507; 1;12.10;16.87;  88.480255;8.891281e+01
"E.grandis";"2";"Itatinga";16;28;1612; 34;-0.2;92; 12507; 2;12.73;17.70; 107.989695;1.082491e+02
"E.grandis";"2";"Itatinga";16;28;1612; 34;-0.2;92; 12606; 2;13.69;18.00; 118.376794;1.188372e+02
"E.grandis";"2";"Itatinga";16;28;1612; 34;-0.2;92; 12703; 1;15.92;19.67; 179.771942;1.800972e+02
"E.grandis";"2";"Itatinga";16;28;1612; 34;-0.2;92; 12802; 1;18.14;21.15; 259.817131;2.601738e+02
"E.grandis";"2";"Itatinga";16;28;1612;  6;-0.3;92; 42406; 1;10.50;17.80;  70.133448;7.114129e+01
"E.grandis";"2";"Itatinga";16;28;1612;  6;-0.3;92; 42406; 2;10.82;18.80;  83.537395;8.403379e+01
"E.grandis";"2";"Itatinga";16;28;1612;  7;-0.1;92; 42406; 3;10.82;20.25;  75.522281;7.725147e+01
"E.grandis";"2";"Itatinga";16;28;1612;  7;-0.1;92; 42406; 4; 9.87;19.70;  64.528596;6.604667e+01
"E.grandis";"2";"Itatinga";16;28;1611; 11; 0.2;92; 42406; 5; 9.55;16.80;  55.049877;5.632918e+01
"E.grandis";"2";"Itatinga";16;28;1611; 11; 0.2;92; 42406; 6;10.50;17.40;  66.259123;6.694678e+01
"E.grandis";"2";"Itatinga";16;28;1612; 34;-0.2;92; 42608; 1;10.19;17.95;  64.315270;6.525853e+01
"E.grandis";"2";"Itatinga";16;28;1612; 34;-0.2;92; 42608; 2; 9.55;15.44;  58.044015;5.824332e+01
"E.grandis";"2";"Itatinga";16;28;1612;  6;-0.3;92; 42802; 1;17.19;19.25; 204.690088;2.046901e+02
"E.grandis";"2";"Itatinga";16;28;1612;  7;-0.1;92; 42802; 2;18.14;23.90; 263.051082;2.633698e+02
"E.grandis";"2";"Itatinga";16;28;1612; 34;-0.2;92; 43001; 1;14.32;18.96; 143.433933;1.438944e+02
"E.grandis";"2";"Itatinga";16;28;1611;  1; 2.4;94;339910; 8; 6.05; 7.59;   4.736528;3.156641e+00
"E.grandis";"2";"Itatinga";16;28;1611;  1; 2.4;94;339710; 7; 4.46; 5.67;   5.455717;2.272813e+00
"E.grandis";"2";"Itatinga";16;28;1611;  1; 2.4;94;339803; 1; 4.77; 6.14;   3.013993;1.958893e+00
"E.grandis";"2";"Itatinga";16;28;1611;  1; 2.4;94;339710; 8; 5.41; 6.96;   9.244399;6.204484e+00
"E.grandis";"2";"Itatinga";16;28;1611;  1; 2.4;94;339710; 5; 5.41; 6.01;   2.186643;9.138814e-01
"E.grandis";"2";"Itatinga";16;28;1611;  1; 2.4;94;339710; 2; 5.09; 7.15;   9.162867;7.540246e+00
"E.grandis";"2";"Itatinga";16;28;1611;  1; 2.4;94;339710; 4; 5.09; 6.97;   4.883174;1.661557e+00
"E.grandis";"2";"Itatinga";16;28;1611;  1; 2.4;94;339910; 4; 7.00;10.40;  10.942921;9.280339e+00
"E.grandis";"2";"Itatinga";16;28;1611;  1; 2.4;94;339803; 2; 5.09; 6.61;   3.113252;2.079259e+00
"E.grandis";"2";"Itatinga";16;28;1611;  1; 2.4;94;339803; 3; 3.82; 5.59;   2.631948;3.817035e-02
"E.grandis";"2";"Itatinga";16;28;1611;  1; 2.4;94;340006; 2; 6.68; 6.91;   5.638212;4.165395e+00
"E.grandis";"2";"Itatinga";16;28;1611;  1; 2.4;94;340006; 3; 6.05; 7.80;   7.964114;7.579564e+00
"E.grandis";"2";"Itatinga";16;86;1614; 18; 1.4;94;337403; 3;10.82;17.45;   4.020814;5.346873e+00
"E.grandis";"2";"Itatinga";16;86;1614; 18; 1.4;94;337205; 4;10.50;15.99;  26.531461;2.741842e+01
"E.grandis";"2";"Itatinga";16;28;1610;  2; 2.4;94;339010; 5; 6.05;10.65;   9.881192;1.144274e+00
"E.grandis";"2";"Itatinga";16;28;1610;  2; 2.4;94;338910; 2; 4.46; 7.64;   7.862727;7.118751e+00
"E.grandis";"2";"Itatinga";16;28;1610;  2; 2.4;94;338910; 4; 4.77; 9.22;   2.808254;1.014727e+00
"E.grandis";"2";"Itatinga";16;28;1610;  2; 2.4;94;339010; 4; 6.05; 7.53;  12.894318;1.094624e+01
"E.grandis";"2";"Itatinga";16;28;1610;  2; 2.4;94;339010; 3; 6.68; 8.64;  14.896623;1.569889e+01
"E.grandis";"2";"Itatinga";16;28;1610;  2; 2.4;94;335903; 3;12.10;17.10;  21.465898;2.192635e+01
"E.grandis";"2";"Itatinga";16;28;1610;  2; 2.4;94;336103; 3; 8.59;14.15;  36.688355;3.762332e+01
"E.grandis";"2";"Itatinga";16;28;1610;  2; 2.4;94;335805; 3; 8.59;12.17;  29.997863;3.108890e+01
